id,code,dosage,Name,
5284,20649,0.005MG/VIAL,EDEX,
5285,20649,0.01MG/VIAL,EDEX,
5286,20649,0.02MG/VIAL,EDEX,
5287,20649,0.04MG/VIAL,EDEX,
5288,20649,0.01MG/VIAL,EDEX,
5289,20649,0.02MG/VIAL,EDEX,
5290,20649,0.04MG/VIAL,EDEX,
5291,20652,37.9MG/ML,TESLASCAN,
5292,20655,0.05MG/24HR,ALORA,
5293,20655,0.075MG/24HR,ALORA,
5294,20655,0.1MG/24HR,ALORA,
5295,20655,0.025MG/24HR,ALORA,
5296,20657,10MG/ML,SPORANOX,
5297,20658,EQ 0.25MG BASE,REQUIP,
5298,20658,EQ 0.5MG BASE,REQUIP,
5299,20658,EQ 1MG BASE,REQUIP,
5300,20658,EQ 2MG BASE,REQUIP,
5301,20658,EQ 5MG BASE,REQUIP,
5302,20658,EQ 3MG BASE,REQUIP,
5303,20658,EQ 4MG BASE,REQUIP,
5304,20659,80MG/ML,NORVIR,
5305,20663,1%,MENTAX,
5306,20664,0.5MG,DOSTINEX,
5307,20665,80MG,DIOVAN,
5308,20665,160MG,DIOVAN,
5309,20666,200MG,ALBENZA,
5310,20667,0.125MG,MIRAPEX,
5311,20667,0.25MG,MIRAPEX,
5312,20667,1MG,MIRAPEX,
5313,20667,1.25MG,MIRAPEX,
5314,20667,1.5MG,MIRAPEX,
5315,20667,0.5MG,MIRAPEX,
5316,20667,0.75MG,MIRAPEX,
5317,20668,5MG;5MG,LEXXEL,
5318,20668,5MG;2.5MG,LEXXEL,
5319,20670,2%200MG,MONISTAT-3 COMBINATION PACK,
5320,20671,EQ 4MG BASE/VIAL,HYCAMTIN,
5321,20675,250MG,URSO 250,
5322,20675,500MG,URSO FORTE,
5323,20676,6.5%,VAGISTAT-1,
5324,20677,200MG,ZAGAM,
5325,20678,2.75%;33MG/100ML;5GM/100ML;51MG/100ML;261MG/100ML;217MG/100ML;112MG/100ML,CLINIMIX E 2.75/5 SULFITE-FREE W/ ELECT IN DEXTROSE 5% W/ CALCIUM IN PLASTIC CONTAINER,
5326,20678,2.75%;33MG/100ML;10GM/100ML;51MG/100ML;261MG/100ML;217MG/100ML;112MG/100ML,CLINIMIX E 2.75/10 SULFITE-FREE W/ ELECT IN DEXTROSE 10% W/ CALCIUM IN PLASTIC CONTAINER,
5327,20678,2.75%;33MG/100ML;25GM/100ML;51MG/100ML;261MG/100ML;217MG/100ML;112MG/100ML,CLINIMIX E 2.75/25 SULFITE-FREE W/ ELECT IN DEXTROSE 25% W/ CALCIUM IN PLASTIC CONTAINER,
5328,20678,4.25%;33MG/100ML;5GM/100ML;51MG/100ML;261MG/100ML;297MG/100ML;77MG/100ML,CLINIMIX E 4.25/5 SULFITE-FREE W/ ELECT IN DEXTROSE 5% W/ CALCIUM IN PLASTIC CONTAINER,
5329,20678,4.25%;33MG/100ML;10GM/100ML;51MG/100ML;261MG/100ML;297MG/100ML;77MG/100ML,CLINIMIX E 4.25/10 SULFITE-FREE W/ ELECT IN DEXTROSE 10% W/ CALCIUM IN PLASTIC CONTAINER,
5330,20678,4.25%;33MG/100ML;20GM/100ML;51MG/100ML;261MG/100ML;297MG/100ML;77MG/100ML,CLINIMIX E 4.25/20 SULFITE-FREE W/ ELECT IN DEXTROSE 20% W/ CALCIUM IN PLASTIC CONTAINER,
5331,20678,4.25%;33MG/100ML;25GM/100ML;51MG/100ML;261MG/100ML;297MG/100ML;77MG/100ML,CLINIMIX E 4.25/25 SULFITE-FREE W/ ELECT IN DEXTROSE 25% W/ CALCIUM IN PLASTIC CONTAINER,
5332,20678,5%;33MG/100ML;10GM/100ML;51MG/100ML;261MG/100ML;340MG/100ML;59MG/100ML,CLINIMIX E 5/10 SULFITE-FREE W/ ELECT IN DEXTROSE 10% W/ CALCIUM IN PLASTIC CONTAINER,
5333,20678,5%;33MG/100ML;15GM/100ML;51MG/100ML;261MG/100ML;340MG/100ML;59MG/100ML,CLINIMIX E 5/15 SULFITE-FREE W/ ELECT IN DEXTROSE 15% W/ CALCIUM IN PLASTIC CONTAINER,
5334,20678,5%;33MG/100ML;20GM/100ML;51MG/100ML;261MG/100ML;340MG/100ML;59MG/100ML,CLINIMIX E 5/20 SULFITE-FREE W/ ELECT IN 20% DEXTROSE W/ CALCIUM IN PLASTIC CONTAINER,
5335,20678,5%;33MG/100ML;25GM/100ML;51MG/100ML;261MG/100ML;340MG/100ML;59MG/100ML,CLINIMIX E 5/25 SULFITE-FREE W/ ELECT IN DEXTROSE 25% W/ CALCIUM IN PLASTIC CONTAINER,
5336,20678,5%;33MG/100ML;35GM/100ML;51MG/100ML;261MG/100ML;340MG/100ML;59MG/100ML,CLINIMIX E 5/35 SULFITE-FREE W/ ELECT IN DEXTROSE 35% W/ CALCIUM IN PLASTIC CONTAINER,
5337,20680,100MG,NORVIR,
5338,20682,25MG,GLYSET,
5339,20682,50MG,GLYSET,
5340,20682,100MG,GLYSET,
5341,20683,0.02MG;0.1MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**,ALESSE,
5342,20683,0.02MG;0.1MG,ALESSE,
5343,20685,EQ 400MG BASE,CRIXIVAN,
5344,20685,EQ 200MG BASE,CRIXIVAN,
5345,20685,EQ 333MG BASE,CRIXIVAN,
5346,20685,EQ 100MG BASE,CRIXIVAN,
5347,20686,3.49MG/GM,LUMENHANCE,
5348,20687,200MG,MIFEPREX,
5349,20688,EQ 0.1% BASE,PATANOL,
5350,20690,10MG,ARICEPT,
5351,20690,5MG,ARICEPT,
5352,20692,EQ 0.05MG BASE/INH,SEREVENT,
5353,20694,100MG,SPORANOX,
5354,20695,EQ 200MG BASE,RAXAR,
5355,20695,EQ 400MG BASE,RAXAR,
5356,20695,EQ 600MG BASE,RAXAR,
5357,20696,1.5GM/1.5ML (1GM/ML),ANTIZOL,
5358,20697,100MG,TASMAR,
5359,20697,200MG,TASMAR,
5360,20698,17GM/SCOOPFUL,MIRALAX,
5361,20699,EQ 37.5MG BASE,EFFEXOR XR,
5362,20699,EQ 75MG BASE,EFFEXOR XR,
5363,20699,EQ 100MG BASE,EFFEXOR XR,
5364,20699,EQ 150MG BASE,EFFEXOR XR,
5365,20700,0.125MG,MUSE,
5366,20700,0.25MG,MUSE,
5367,20700,0.5MG,MUSE,
5368,20700,1MG,MUSE,
5369,20701,4%,CRINONE,
5370,20701,8%,CRINONE,
5371,20702,EQ 10MG BASE,LIPITOR,
5372,20702,EQ 20MG BASE,LIPITOR,
5373,20702,EQ 40MG BASE,LIPITOR,
5374,20702,EQ 80MG BASE,LIPITOR,
5375,20704,10MG,CLARITIN REDITABS,
5376,20704,10MG,CLARITIN HIVES RELIEF REDITAB,
5377,20705,100MG,RESCRIPTOR,
5378,20705,200MG,RESCRIPTOR,
5379,20706,0.05%,EMADINE,
5380,20707,EQ 200MG BASE,SKELID,
5381,20708,11.25MG/VIAL,LUPRON DEPOT,
5382,20710,EQ 10MG BASE/5ML,PAXIL,
5383,20711,100MG,ZYBAN,
5384,20711,150MG,ZYBAN,
5385,20712,200MG,CARBATROL,
5386,20712,300MG,CARBATROL,
5387,20712,100MG,CARBATROL,
5388,20713,0.15MGN/A;0.02MG0.01MG,MIRCETTE,
5389,20714,4MG/CARTRIDGE,NICOTROL,
5390,20715,EQ 3.75MG BASE/VIAL,TRELSTAR,
5391,20716,7.5MG;200MG,VICOPROFEN,
5392,20717,100MG,PROVIGIL,
5393,20717,200MG,PROVIGIL,
5394,20718,2MG/ML,INTEGRILIN,
5395,20718,75MG/100ML,INTEGRILIN,
5396,20719,200MG,PRELAY,
5397,20719,400MG,PRELAY,
5398,20719,300MG,PRELAY,
5399,20720,200MG,REZULIN,
5400,20720,400MG,REZULIN,
5401,20720,300MG,REZULIN,
5402,20723,5%,ALDARA,
5403,20725,30000USP UNITS;6000USP UNITS;19000USP UNITS,CREON,
5404,20725,60000USP UNITS;12000USP UNITS;38000USP UNITS,CREON,
5405,20725,120000USP UNITS;24000USP UNITS;76000USP UNITS,CREON,
5406,20725,15000USP UNITS;3000USP UNITS;9500USP UNITS,CREON,
5407,20725,180000USP UNITS;36000USP UNITS;114000USP UNITS,CREON,
5408,20726,2.5MG,FEMARA,
5409,20727,37.5MG;20MG,BIDIL,
5410,20729,12.5MG;7.5MG,UNIRETIC,
5411,20729,25MG;15MG,UNIRETIC,
5412,20729,12.5MG;15MG,UNIRETIC,
5413,20732,EQ 2MG BASE,SUBUTEX,
5414,20732,EQ 8MG BASE,SUBUTEX,
5415,20733,EQ 2MG BASE;EQ 0.5MG BASE,SUBOXONE,
5416,20733,EQ 8MG BASE;EQ 2MG BASE,SUBOXONE,
5417,20734,2.75%;5GM/100ML,CLINIMIX 2.75/5 SULFITE FREE IN DEXTROSE 5% IN PLASTIC CONTAINER,
5418,20734,2.75%;10GM/100ML,CLINIMIX 2.75/10 SULFITE FREE IN DEXTROSE 10% IN PLASTIC CONTAINER,
5419,20734,2.75%;25GM/100ML,CLINIMIX 2.75/25 SULFITE FREE IN DEXTROSE 25% IN PLASTIC CONTAINER,
5420,20734,4.25%;5GM/100ML,CLINIMIX 4.25/5 SULFITE FREE IN DEXTROSE 5% IN PLASTIC CONTAINER,
5421,20734,4.25%;10GM/100ML,CLINIMIX 4.25/10 SULFITE FREE IN DEXTROSE 10% IN PLASTIC CONTAINER,
5422,20734,4.25%;20GM/100ML,CLINIMIX 4.25/20 SULFITE FREE IN DEXTROSE 20% IN PLASTIC CONTAINER,
5423,20734,4.25%;25GM/100ML,CLINIMIX 4.25/25 SULFITE FREE IN DEXTROSE 25% IN PLASTIC CONTAINER,
5424,20734,5%;10GM/100ML,CLINIMIX 5/10 SULFITE FREE IN DEXTROSE 10% IN PLASTIC CONTAINER,
5425,20734,5%;15GM/100ML,CLINIMIX 5/15 SULFITE FREE IN DEXTROSE 15% IN PLASTIC CONTAINER,
5426,20734,5%;20GM/100ML,CLINIMIX 5/20 SULFITE FREE IN DEXTROSE 20% IN PLASTIC CONTAINER,
5427,20734,5%;25GM/100ML,CLINIMIX 5/25 SULFITE FREE IN DEXTROSE 25% IN PLASTIC CONTAINER,
5428,20734,5%;35GM/100ML,CLINIMIX 5/35 SULFITE FREE IN DEXTROSE 35% IN PLASTIC CONTAINER,
5429,20738,EQ 300MG BASE,TEVETEN,
5430,20738,EQ 400MG BASE,TEVETEN,
5431,20738,EQ 600MG BASE,TEVETEN,
5432,20740,0.05MG,BAYCOL,
5433,20740,0.1MG,BAYCOL,
5434,20740,0.2MG,BAYCOL,
5435,20740,0.3MG,BAYCOL,
5436,20740,0.4MG,BAYCOL,
5437,20740,0.8MG,BAYCOL,
5438,20741,0.5MG,PRANDIN,
5439,20741,1MG,PRANDIN,
5440,20741,2MG,PRANDIN,
5441,20742,0.48MG/ML;0.3MG/ML;0.75MG/ML;3.9MG/ML;6.4MG/ML;1.7MG/ML,BSS,
5442,20743,1%,NORITATE,
5443,20744,80MG/ML,CUROSURF,
5444,20745,EQ 75MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**,ZANTAC 75,
5445,20746,0.032MG/INH,RHINOCORT,
5446,20746,0.064MG/INH,RHINOCORT,
5447,20747,EQ 0.2MG BASE,ACTIQ,
5448,20747,EQ 0.4MG BASE,ACTIQ,
5449,20747,EQ 0.6MG BASE,ACTIQ,
5450,20747,EQ 0.8MG BASE,ACTIQ,
5451,20747,EQ 1.2MG BASE,ACTIQ,
5452,20747,EQ 1.6MG BASE,ACTIQ,
5453,20748,0.1%,DIFFERIN,
5454,20749,1%,LAMISIL,
5455,20750,0.5%,TILADE,
5456,20752,20MG,PEPCID RPD,
5457,20752,40MG,PEPCID RPD,
5458,20753,25MG,AROMASIN,
5459,20755,0.005MG/ML,CAVERJECT,
5460,20755,0.01MG/ML,CAVERJECT,
5461,20755,0.02MG/ML,CAVERJECT,
5462,20756,8%,CRINONE,
5463,20757,75MG,AVAPRO,
5464,20757,150MG,AVAPRO,
5465,20757,300MG,AVAPRO,
5466,20758,12.5MG;75MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**,AVALIDE,
5467,20758,12.5MG;150MG,AVALIDE,
5468,20758,12.5MG;300MG,AVALIDE,
5469,20758,25MG;300MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**,AVALIDE,
5470,20759,EQ 100MG BASE,TROVAN,
5471,20759,EQ 200MG BASE,TROVAN,
5472,20760,EQ 200MG BASE/VIAL,TROVAN PRESERVATIVE FREE,
5473,20760,EQ 300MG BASE/VIAL,TROVAN PRESERVATIVE FREE,
5474,20762,EQ 0.05MG BASE/SPRAY,NASONEX,
5475,20763,EQ 2.5MG BASE,AMERGE,
5476,20763,EQ 1MG BASE,AMERGE,
5477,20764,5MG,LAMICTAL CD,
5478,20764,25MG,LAMICTAL CD,
5479,20764,100MG,LAMICTAL CD,
5480,20764,2MG,LAMICTAL CD,
5481,20766,120MG,XENICAL,
5482,20767,EQ 20MG BASE,PROPULSID QUICKSOLV,
5483,20768,2.5MG,ZOMIG,
5484,20768,5MG,ZOMIG,
5485,20769,0.1%,LOCOID LIPOCREAM,
5486,20771,1MG,DETROL,
5487,20771,2MG,DETROL,
5488,20772,8500 IU/ML,SUCRAID,
5489,20773,7.5MG/ML,SONORX,
5490,20774,2.5MG,PERIOCHIP,
5491,20776,600MG,DAYPRO ALTA,
5492,20778,EQ 50MG BASE/SCOOPFUL,VIRACEPT,
5493,20779,EQ 250MG BASE,VIRACEPT,
5494,20780,250MG/5ML,CIPRO,
5495,20780,500MG/5ML,CIPRO,
5496,20781,4MG,ZOFRAN ODT,
5497,20781,8MG,ZOFRAN ODT,
5498,20782,250MG,DEPAKOTE ER,
5499,20782,500MG,DEPAKOTE ER,
5500,20784,0.055MG/SPRAY,NASACORT HFA,
5501,20785,50MG,THALOMID,
5502,20785,100MG,THALOMID,
5503,20785,200MG,THALOMID,
5504,20785,150MG,THALOMID,
5505,20786,60MG;120MG,ALLEGRA-D 12 HOUR ALLERGY AND CONGESTION,
5506,20788,1MG,PROPECIA,
5507,20789,100MG,ZONEGRAN,
5508,20789,50MG,ZONEGRAN,
5509,20789,25MG,ZONEGRAN,
5510,20791,5MG/24HR,TESTODERM TTS,
5511,20792,100MG/VIAL,CARDIZEM,
5512,20793,EQ 30MG BASE/3ML (EQ 10MG BASE/ML),CAFCIT,
5513,20793,EQ 30MG BASE/3ML (EQ 10MG BASE/ML),CAFCIT,
5514,20796,200MG,COMTAN,
5515,20799,0.3%,FLOXIN OTIC,
5516,20800,EQ 0.3MG/DELIVERY,TWINJECT 0.3,
5517,20800,EQ 0.15MG/DELIVERY,TWINJECT 0.15,
5518,20800,EQ 0.15MG/DELIVERY,ADRENACLICK,
5519,20800,EQ 0.3MG/DELIVERY,ADRENACLICK,
5520,20801,10MG,PEPCID AC,
5521,20801,20MG,PEPCID AC,
5522,20802,250MG;250MG;65MG,EXCEDRIN (MIGRAINE),
5523,20803,0.2%,ALREX,
5524,20805,EQ 0.2% BASE;1%,CIPRO HC,
5525,20807,50MG/VIAL,REFLUDAN,
5526,20808,55%,VISIPAQUE 270,
5527,20808,65.2%,VISIPAQUE 320,
5528,20809,0.1%,DICLOFENAC SODIUM,
5529,20811,0.5%,ACULAR PRESERVATIVE FREE,
5530,20812,100MG/2.5ML,PEDIATRIC ADVIL,
5531,20813,0.125MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**,KLONOPIN RAPIDLY DISINTEGRATING,
5532,20813,0.25MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**,KLONOPIN RAPIDLY DISINTEGRATING,
5533,20813,0.5MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**,KLONOPIN RAPIDLY DISINTEGRATING,
5534,20813,1MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**,KLONOPIN RAPIDLY DISINTEGRATING,
5535,20813,2MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**,KLONOPIN RAPIDLY DISINTEGRATING,
5536,20815,60MG,EVISTA,
5537,20816,1%,AZOPT,
5538,20818,12.5MG;80MG,DIOVAN HCT,
5539,20818,12.5MG;160MG,DIOVAN HCT,
5540,20818,25MG;160MG,DIOVAN HCT,
5541,20818,12.5MG;320MG,DIOVAN HCT,
5542,20818,25MG;320MG,DIOVAN HCT,
5543,20819,0.005MG/ML,ZEMPLAR,
5544,20819,0.002MG/ML,ZEMPLAR,
5545,20822,EQ 10MG BASE,CELEXA,
5546,20822,EQ 20MG BASE,CELEXA,
5547,20822,EQ 40MG BASE,CELEXA,
5548,20822,EQ 60MG BASE,CELEXA,
5549,20823,EQ 1.5MG BASE,EXELON,
5550,20823,EQ 3MG BASE,EXELON,
5551,20823,EQ 4.5MG BASE,EXELON,
5552,20823,EQ 6MG BASE,EXELON,
5553,20825,EQ 20MG BASE,GEODON,
5554,20825,EQ 40MG BASE,GEODON,
5555,20825,EQ 60MG BASE,GEODON,
5556,20825,EQ 80MG BASE,GEODON,
5557,20827,4%,MONISTAT 3,
5558,20828,200MG,FORTOVASE,
5559,20829,EQ 10MG BASE,SINGULAIR,
5560,20830,EQ 5MG BASE,SINGULAIR,
5561,20830,EQ 4MG BASE,SINGULAIR,
5562,20831,0.012MG/INH,FORADIL,
5563,20832,2%;70% (3ML),CHLORAPREP ONE-STEP,
5564,20832,2%;70% (26ML),CHLORAPREP WITH TINT,
5565,20832,2%;70% (1.5ML),CHLORAPREP ONE-STEP FREPP,
5566,20832,2%;70% (10.5ML),CHLORAPREP ONE-STEP,
5567,20832,2%;70% (10.5ML),CHLORAPREP WITH TINT,
5568,20832,2%;70% (26ML),CHLORAPREP ONE-STEP,
5569,20832,2%;70% (3ML),CHLORAPREP WITH TINT,
5570,20833,0.05MG/INH,FLOVENT DISKUS 50,
5571,20833,0.1MG/INH,FLOVENT DISKUS 100,
5572,20833,0.25MG/INH,FLOVENT DISKUS 250,
5573,20834,5%,ROGAINE EXTRA STRENGTH (FOR MEN),
5574,20835,30MG,ACTONEL,
5575,20835,5MG,ACTONEL,
5576,20835,35MG,ACTONEL,
5577,20835,75MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**,ACTONEL,
5578,20835,150MG,ACTONEL,
5579,20837,EQ 0.021% BASE,XOPENEX,
5580,20837,EQ 0.042% BASE,XOPENEX,
5581,20837,EQ 0.0103% BASE,XOPENEX,
5582,20837,EQ 0.25% BASE,XOPENEX,
5583,20838,4MG,ATACAND,
5584,20838,8MG,ATACAND,
5585,20838,16MG,ATACAND,
5586,20838,32MG,ATACAND,
5587,20839,EQ 75MG BASE,PLAVIX,
5588,20839,EQ 300MG BASE,PLAVIX,
5589,20841,0.5%,LOTEMAX,
5590,20843,100MG,PROMETRIUM,
5591,20843,200MG,PROMETRIUM,
5592,20843,300MG,PROMETRIUM,
5593,20844,15MG,TOPAMAX,
5594,20844,25MG,TOPAMAX,
5595,20844,50MG,TOPAMAX SPRINKLE,
5596,20845,100PPM,INOMAX,
5597,20845,800PPM,INOMAX,
5598,20846,1%,LAMISIL,
5599,20847,0.025MG/24HR,ESCLIM,
5600,20847,0.0375MG/24HR,ESCLIM,
5601,20847,0.05MG/24HR,ESCLIM,
5602,20847,0.075MG/24HR,ESCLIM,
5603,20847,0.1MG/24HR,ESCLIM,
5604,20849,20% (20GM/100ML),PROSOL 20% SULFITE FREE IN PLASTIC CONTAINER,
5605,20850,40MG,MICARDIS,
5606,20850,80MG,MICARDIS,
5607,20850,20MG,MICARDIS,
5608,20855,400MG,MESNEX,
5609,20857,150MG;300MG,COMBIVIR,
5610,20859,5MG,SONATA,
5611,20859,10MG,SONATA,
5612,20860,0.02MG;0.1MG,LEVLITE,
5613,20860,0.02MG;0.1MG,LEVLITE,
5614,20862,2.5MCG,HECTOROL,
5615,20862,0.5MCG,HECTOROL,
5616,20862,1MCG,HECTOROL,
5617,20863,50MG,PLETAL,
5618,20863,100MG,PLETAL,
5619,20864,EQ 5MG BASE,MAXALT,
5620,20864,EQ 10MG BASE,MAXALT,
5621,20865,EQ 5MG BASE,MAXALT-MLT,
5622,20865,EQ 10MG BASE,MAXALT-MLT,
5623,20866,EQ 0.8MG BASE,CYCLOSET,
5624,20868,750MG,FLAGYL ER,
5625,20869,EQ 2% BASE;EQ 0.5% BASE,COSOPT,
5626,20870,0.05MG/24HR;0.14MG/24HR,COMBIPATCH,
5627,20870,0.05MG/24HR;0.25MG/24HR,COMBIPATCH,
5628,20872,30MG,CHILDREN'S ALLEGRA ALLERGY,
5629,20872,30MG,CHILDREN'S ALLEGRA HIVES,
5630,20872,60MG,ALLEGRA ALLERGY,
5631,20872,60MG,ALLEGRA HIVES,
5632,20872,180MG,ALLEGRA HIVES,
5633,20872,180MG,ALLEGRA ALLERGY,
5634,20873,250MG/VIAL,ANGIOMAX,
5635,20874,5MG/0.5ML;25MG/0.5ML,LUNELLE,
5636,20882,600MG,NEURONTIN,
5637,20882,800MG,NEURONTIN,
5638,20883,250MG/2.5ML (100MG/ML),ACOVA,
5639,20884,25MG;200MG,AGGRENOX,
5640,20885,EQ 10MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**,PAXIL,
5641,20885,EQ 20MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**,PAXIL,
5642,20885,EQ 30MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**,PAXIL,
5643,20885,EQ 40MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**,PAXIL,
5644,20886,EQ 0.1% BASE,PANRETIN,
5645,20887,N/A,ACUTECT,
5646,20888,1%,LOTRIMIN AF,
5647,20889,1%,LOTRIMIN AF,
5648,20890,1%,LOTRIMIN AF,
5649,20892,40MG/ML,VALSTAR PRESERVATIVE FREE,
5650,20895,EQ 25MG BASE,VIAGRA,
5651,20895,EQ 50MG BASE,VIAGRA,
5652,20895,EQ 100MG BASE,VIAGRA,
5653,20896,150MG,XELODA,
5654,20896,500MG,XELODA,
5655,20897,5MG,DITROPAN XL,
5656,20897,10MG,DITROPAN XL,
5657,20897,15MG,DITROPAN XL,
5658,20898,1.1MG/VIAL,THYROGEN,
5659,20899,10MG/ML,OPTISON,
5660,20900,100MG/VIAL,PYLORI-CHEK BREATH TEST,
5661,20901,0.75%,METROLOTION,
5662,20902,10MG,PEPCID AC,
5663,20903,200MG  **Indicated for use and comarketed with Interferon ALFA-2B Recombinant (INTRON A) as Rebetron Combination Therapy**,REBETOL,
5664,20903,200MG,REBETOL,
5665,20905,10MG,ARAVA,
5666,20905,20MG,ARAVA,
5667,20905,100MG,ARAVA,
5668,20906,EQ 500MG BASE/VIAL,ETOPOPHOS PRESERVATIVE FREE,
5669,20906,EQ 1GM BASE/VIAL,ETOPOPHOS PRESERVATIVE FREE,
5670,20907,1MG;0.5MG,ACTIVELLA,
5671,20907,0.5MG;0.1MG,ACTIVELLA,
5672,20908,25MCG,VAGIFEM,
5673,20908,10MCG,VAGIFEM,
5674,20911,0.08MG/INH,QVAR 80,
5675,20911,0.04MG/INH,QVAR 40,
5676,20912,EQ 12.5MG BASE/50ML (EQ 0.25MG BASE/ML),AGGRASTAT,
5677,20913,EQ 25MG BASE/500ML (EQ 0.05MG BASE/ML),AGGRASTAT,
5678,20913,EQ 5MG BASE/100ML (EQ 0.05MG BASE/ML),AGGRASTAT,
5679,20913,EQ 12.5MG BASE/250ML (EQ 0.05MG BASE/ML),AGGRASTAT,
5680,20918,EQ 1MG BASE/VIAL,GLUCAGEN,
5681,20919,EQ 20MG BASE/ML,GEODON,
5682,20920,1.5MG/VIAL,NATRECOR,
5683,20922,2%;0.01%,SOLAGE,
5684,20923,51%,OPTIRAY 240,
5685,20923,68%,OPTIRAY 320,
5686,20923,74%,OPTIRAY 350,
5687,20923,64%,OPTIRAY 300,
5688,20925,1.34MG,TAVIST-1,
5689,20926,403MG,RENAGEL,
5690,20927,30MG/VIAL,AREDIA,
5691,20927,60MG/VIAL,AREDIA,
5692,20927,90MG/VIAL,AREDIA,
5693,20928,1MG/VIAL,GLUCAGON,
5694,20929,0.25MG/2ML,PULMICORT RESPULES,
5695,20929,0.5MG/2ML,PULMICORT RESPULES,
5696,20929,1MG/2ML,PULMICORT RESPULES,
5697,20931,0.125MG,TIKOSYN,
5698,20931,0.25MG,TIKOSYN,
5699,20931,0.5MG,TIKOSYN,
5700,20932,10MG,ROXICODONE,
5701,20932,30MG,ROXICODONE,
5702,20933,50MG/5ML,VIRAMUNE,
5703,20934,0.12%,LUXIQ,
5704,20936,EQ 12.5MG BASE,PAXIL CR,
5705,20936,EQ 25MG BASE,PAXIL CR,
5706,20936,EQ 37.5MG BASE,PAXIL CR,
5707,20937,1654.5MG/5ML (330.9MG/ML),OPTIMARK,
5708,20937,3309MG/10ML (330.9MG/ML),OPTIMARK,
5709,20937,4963.5MG/15ML (330.9MG/ML),OPTIMARK,
5710,20937,6618MG/20ML (330.9MG/ML),OPTIMARK,
5711,20938,7.5MG,MOBIC,
5712,20938,15MG,MOBIC,
5713,20939,120MG,DILTIAZEM HYDROCHLORIDE,
5714,20939,180MG,DILTIAZEM HYDROCHLORIDE,
5715,20939,240MG,DILTIAZEM HYDROCHLORIDE,
5716,20939,300MG,DILTIAZEM HYDROCHLORIDE,
5717,20939,360MG,DILTIAZEM HYDROCHLORIDE,
5718,20939,420MG,DILTIAZEM HYDROCHLORIDE,
5719,20941,10%,ABREVA,
5720,20942,EQ 2MG BASE/ML,VERSED,
5721,20943,100MG,VERELAN PM,
5722,20943,200MG,VERELAN PM,
5723,20943,300MG,VERELAN PM,
5724,20944,50MG,CHILDREN'S ADVIL,
5725,20944,100MG,JUNIOR STRENGTH ADVIL,
5726,20945,100MG,NORVIR,
5727,20946,0.05MG;0.25MG,PREVEN EMERGENCY CONTRACEPTIVE KIT,
5728,20947,1.5%,PENNSAID,
5729,20949,EQ 0.042% BASE,ACCUNEB,
5730,20949,EQ 0.021% BASE,ACCUNEB,
5731,20950,EQ 0.083% BASE;0.017%,DUONEB,
5732,20951,200MG/20ML,TAGAMET HB 200,
5733,20954,6MG/ML,BUSULFEX,
5734,20955,62.5MG/5ML,FERRLECIT,
5735,20958,800MG;10MG;165MG,PEPCID COMPLETE,
5736,20961,6.6MG/ML,VITRAVENE PRESERVATIVE FREE,
5737,20962,2.5%;2.5%,EMLA,
5738,20963,EQ 0.25% BASE,TIMOLOL MALEATE,
5739,20963,EQ 0.5% BASE,TIMOLOL MALEATE,
5740,20965,20%,LEVULAN,
5741,20966,10MG/ML,SPORANOX,
5742,20968,1.2GM;2%,MONISTAT DUAL- PAK,
5743,20969,0.02MG/ML,UVADEX,
5744,20971,4%;EQ 0.017MG BASE/1.7ML (4%;EQ 0.01MG BASE/ML),SEPTOCAINE,
5745,20972,50MG,SUSTIVA,
5746,20972,100MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**,SUSTIVA,
5747,20972,200MG,SUSTIVA,
5748,20973,10MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**,ACIPHEX,
5749,20973,20MG,ACIPHEX,
5750,20974,EQ 10MG BASE,PROZAC,
5751,20974,EQ 20MG BASE,PROZAC,
5752,20975,16.545GM/50ML (330.9MG/ML),OPTIMARK,
5753,20976,9927MG/30ML (330.9MG/ML),OPTIMARK IN PLASTIC CONTAINER,
5754,20976,3309MG/10ML (330.9MG/ML),OPTIMARK IN PLASTIC CONTAINER,
5755,20976,4963.5MG/15ML (330.9MG/ML),OPTIMARK IN PLASTIC CONTAINER,
5756,20976,6618MG/20ML (330.9MG/ML),OPTIMARK IN PLASTIC CONTAINER,
5757,20977,EQ 300MG BASE,ZIAGEN,
